ID,day,organism,em_Preferred_name,em_desc,Marinobacter_LFC,Marinobacter_pvalue,Marinobacter_padj,Alteromonas_LFC,Alteromonas_pvalue,Alteromonas_padj,Pseudohoeflea_LFC,Pseudohoeflea_pvalue,Pseudohoeflea_padj,Thalassospira_1_LFC,Thalassospira_1_pvalue,Thalassospira_1_padj,Thalassospira_2_LFC,Thalassospira_2_pvalue,Thalassospira_2_padj
1_1862_MED4_genome,2,MED4,,Alternative locus ID,-0.735991474,0.078552272,0.173859172,-0.72384559,0.432256004,0.996786786,-0.403514745,0.143267643,0.228585667,-0.030846491,0.966446482,1,-0.876633414,0.031701819,0.107405985
1_1863_MED4_genome,2,MED4,lytB,amidase enhancer,-0.907234106,0.009553903,0.05946675,-0.1907066,0.860799766,0.996786786,-0.98915593,0.002772473,0.019021143,-0.821562631,0.261645137,1,-1.088356369,0.010092879,0.072718803
1_1864_MED4_genome,2,MED4,rpmI,Belongs to the bacterial ribosomal protein bL35 family,1.75212616,0.002768537,0.042373073,1.015301883,0.366966575,0.996786786,1.916718096,0.003766577,0.021753045,-0.353649802,0.74261058,1,2.034693755,0.006451524,0.065573427
1_1865_MED4_genome,2,MED4,rplT,Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit,1.727523746,0.001537515,0.038416683,0.951257835,0.407946931,0.996786786,1.91641104,0.001084779,0.013188988,-0.153362066,0.87220427,1,1.951630921,0.003278312,0.060554208
1_1866_MED4_genome,2,MED4,ycf37,photosystem I assembly related protein Ycf37,0.39414411,0.335845168,0.463143264,0.59212452,0.273474277,0.996786786,0.716757331,0.072858435,0.136990503,0.657135301,0.170545269,1,-0.167471743,0.674160133,0.750626732
1_1867_MED4_genome,2,MED4,thiG,"Catalyzes the rearrangement of 1-deoxy-D-xylulose 5- phosphate (DXP) to produce the thiazole phosphate moiety of thiamine. Sulfur is provided by the thiocarboxylate moiety of the carrier protein ThiS. In vitro, sulfur can be provided by H(2)S",-0.648973353,0.026976769,0.089911146,-0.469491197,0.608789955,0.996786786,-0.584361498,0.020463944,0.055761979,-0.009023748,0.987538985,1,-0.645320326,0.058071347,0.141030414
1_1868_MED4_genome,2,MED4,sqdB,Sulfolipid (UDP-sulfoquinovose) biosynthesis protein,1.088797093,0.012853152,0.066195455,0.154063905,0.831307386,0.996786786,1.177174561,0.030056946,0.072658466,-0.232327193,0.752938703,1,1.41984514,0.016135015,0.080717095
1_1869_MED4_genome,2,MED4,sqdX,Alternative locus ID,0.096235624,0.645824296,0.742002676,-0.135527046,0.800724673,0.996786786,0.29821663,0.103466057,0.177780229,0.45474456,0.358864012,1,0.020794391,0.924163692,0.94532399
1_187_MED4_genome,2,MED4,,Alternative locus ID,-0.278602284,0.315345037,0.441851069,0.414077196,0.456956977,0.996786786,0.195402754,0.338691722,0.448414712,0.542681933,0.343249904,1,-0.213251111,0.431100727,0.545549734
1_1870_MED4_genome,2,MED4,,Alternative locus ID,1.880976411,0.015089167,0.070369476,1.124054699,0.387737319,0.996786786,1.938192585,0.01927482,0.053352925,-0.36445449,0.749677509,1,2.724453755,0.00736744,0.066886238
1_1871_MED4_genome,2,MED4,gcvP,Belongs to the GcvP family,0.17612178,0.429079985,0.55132951,0.061324026,0.908578408,0.996786786,0.327812191,0.123204034,0.204669775,0.115059614,0.731181421,1,0.009270803,0.968362779,0.979067107
1_1872_MED4_genome,2,MED4,gcvH,The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein,-0.215673612,0.371180967,0.498118835,-0.140575536,0.8020277,0.996786786,0.01917496,0.936080267,0.95598628,0.336150193,0.573924992,1,-0.258045247,0.331748357,0.448478954
1_1873_MED4_genome,2,MED4,metC,Alternative locus ID,-1.282628137,0.009729675,0.05946675,-1.001896427,0.22634003,0.996786786,-0.14254785,0.68796828,0.771054297,-0.001997548,0.997701188,1,-0.755382678,0.092244448,0.186724535
1_1874_MED4_genome,2,MED4,,Alternative locus ID,-1.801790677,0.000808209,0.038416683,-1.355369107,0.053336256,0.86829617,0.480248546,0.06847524,0.131459073,-0.022489454,0.975558424,1,0.300007365,0.329182952,0.447361955
1_1875_MED4_genome,2,MED4,ole1,Delta-9 fatty acid desaturase,-0.840178127,0.022540961,0.081748507,-0.294759049,0.591915738,0.996786786,1.610074754,0.000647332,0.01157471,0.042695593,0.907286521,1,0.878734012,0.033362558,0.110040973
1_1876_MED4_genome,2,MED4,rpl9,Binds to the 23S rRNA,0.938194315,0.00910391,0.05946675,0.490989157,0.570599744,0.996786786,1.359648054,0.000645917,0.01157471,0.443615957,0.402697947,1,0.91025144,0.012250918,0.074239787
1_1877_MED4_genome,2,MED4,dnaB,Participates in initiation and elongation during chromosome replication,0.290003868,0.173319481,0.296215946,0.141608403,0.79256775,0.996786786,0.340407618,0.062652882,0.123695977,0.283752444,0.434173275,1,0.06467854,0.753154367,0.814645011
1_1878_MED4_genome,2,MED4,gidA,"NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34",-0.445554811,0.104724143,0.209121703,-0.883700704,0.19937899,0.996786786,-0.617423324,0.016958562,0.049341428,-0.177526669,0.683226816,1,-0.283192933,0.275696555,0.393764373
1_1879_MED4_genome,2,MED4,ubiC,Alternative locus ID,-0.39093577,0.131597873,0.242145128,-0.243344661,0.712298095,0.996786786,-0.587785956,0.038001028,0.086564005,-0.576076987,0.232051375,1,-0.103129594,0.668206599,0.746937402
1_188_MED4_genome,2,MED4,ybeY,Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA,-1.81758258,0.096657509,0.197952105,-0.992490559,0.525725615,0.996786786,-1.051729051,0.209804754,0.306957297,-1.807035672,0.246501857,1,-1.949794604,0.072665466,0.162125854
1_1880_MED4_genome,2,MED4,,Alternative locus ID,0.056083466,0.76839159,0.832817792,-0.306886351,0.569086065,0.996786786,0.12802595,0.46402789,0.572509684,-0.340749137,0.35269393,1,0.372635617,0.124099318,0.225231377
1_1881_MED4_genome,2,MED4,,Alternative locus ID,-0.023118256,0.957853988,0.972535682,-2.031437488,0.004613615,0.221568847,-0.223581747,0.645538481,0.739022302,-0.461869915,0.451146442,1,0.404112972,0.428399436,0.543440275
1_1882_MED4_genome,2,MED4,,Alternative locus ID,0.239753876,0.230561845,0.354895276,0.077026327,0.89000705,0.996786786,0.294089109,0.094478972,0.167275674,-0.082434453,0.820878648,1,0.298361282,0.172566472,0.282849993
1_1883_MED4_genome,2,MED4,,ATP-dependent DNA ligase,-0.489014669,0.096197303,0.197371042,-0.576560432,0.382257057,0.996786786,-0.653576697,0.035739187,0.082916641,-0.311717883,0.422207979,1,-0.219437233,0.458467013,0.570042156
1_1884_MED4_genome,2,MED4,,Alternative locus ID,0.188667332,0.450553829,0.570919462,0.042274213,0.941251294,0.996786786,-0.089754287,0.67863657,0.764570985,0.942028817,0.113703181,1,-0.330722192,0.292130716,0.413242346
1_1885_MED4_genome,2,MED4,,Alternative locus ID,-0.664885395,0.326098483,0.452953858,-1.503823694,0.090860141,0.996786786,-0.482374878,0.459604667,0.568512921,0.363761739,0.860490791,1,-1.153857911,0.16269469,0.270126621
1_1886_MED4_genome,2,MED4,valS,"amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner",-0.388562628,0.136023675,0.248858553,-0.594461857,0.366830575,0.996786786,-0.153248793,0.504643781,0.612639652,0.089553968,0.861124599,1,-0.461438235,0.14222154,0.247919763
1_1887_MED4_genome,2,MED4,,Alternative locus ID,-0.710946079,0.043347173,0.122889533,-0.755461436,0.25848752,0.996786786,-0.515236821,0.015234653,0.04587111,-0.245258022,0.572836704,1,-0.084078798,0.720197404,0.78831864
1_1888_MED4_genome,2,MED4,mazG,Alternative locus ID,-0.397379484,0.135787104,0.248662561,-0.692064811,0.327822957,0.996786786,-0.431328706,0.122034638,0.203320502,0.008517011,0.986606065,1,-0.153369716,0.470686386,0.578865907
1_1889_MED4_genome,2,MED4,speE,"Catalyzes the irreversible transfer of a propylamine group from the amino donor S-adenosylmethioninamine (decarboxy- AdoMet) to putrescine (1,4-diaminobutane) to yield spermidine",-0.704729824,0.057794875,0.145600208,0.048990635,0.958094492,0.996786786,-0.674570836,0.087469265,0.158538514,-0.27370358,0.674818674,1,-0.649849506,0.130396927,0.234324132
1_189_MED4_genome,2,MED4,dgkA,Diacylglycerol kinase,-1.182130101,0.172918575,0.296172717,-1.520253253,0.197467744,0.996786786,-1.253044355,0.105942675,0.181225181,0.049028737,0.972030055,1,-1.447113381,0.130375088,0.234324132
1_1890_MED4_genome,2,MED4,speB,Belongs to the arginase family,-0.644844945,0.021141843,0.078404401,-0.10130294,0.912005206,0.996786786,-0.733579414,0.005564971,0.025947353,0.106160871,0.893480338,1,-0.892130823,0.01339375,0.077034115
1_1891_MED4_genome,2,MED4,gcvT,The glycine cleavage system catalyzes the degradation of glycine,-0.203377919,0.27773415,0.406651907,-0.291216778,0.606522757,0.996786786,-0.15227802,0.317310219,0.427456474,0.03934627,0.910293169,1,-0.090145462,0.647085132,0.730346968
1_1892_MED4_genome,2,MED4,aspS,Aspartyl-tRNA synthetase with relaxed tRNA specificity since it is able to aspartylate not only its cognate tRNA(Asp) but also tRNA(Asn). Reaction proceeds in two steps L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp Asn),-0.463111566,0.092984493,0.192481909,-0.595220408,0.410867856,0.996786786,-0.455208555,0.038652386,0.087251386,-0.333257115,0.394880233,1,-0.377439858,0.154853453,0.263137292
1_1893_MED4_genome,2,MED4,pyrG,Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates,-0.151753572,0.535279373,0.6465392,-0.484082605,0.387335879,0.996786786,-0.155446596,0.510546154,0.617217849,-0.770695908,0.154599426,1,0.211802524,0.431464071,0.545650086
1_1894_MED4_genome,2,MED4,queE,"Catalyzes the complex heterocyclic radical-mediated conversion of 6-carboxy-5,6,7,8-tetrahydropterin (CPH4) to 7- carboxy-7-deazaguanine (CDG), a step common to the biosynthetic pathways of all 7-deazapurine-containing compounds",-0.560890517,0.091262616,0.190767666,-0.731453588,0.420621141,0.996786786,-0.549154884,0.051715948,0.108311628,-0.196505877,0.705147244,1,-0.31995806,0.272572419,0.390754937
1_1895_MED4_genome,2,MED4,queC,Catalyzes the ATP-dependent conversion of 7-carboxy-7- deazaguanine (CDG) to 7-cyano-7-deazaguanine (preQ(0)),-0.750153176,0.013702682,0.068728075,-0.68527424,0.374577911,0.996786786,-0.715207562,0.009184555,0.033725278,-0.123134078,0.850835977,1,-0.289525304,0.250329036,0.366924135
1_1896_MED4_genome,2,MED4,,Alternative locus ID,-1.350912911,0.004691713,0.049520768,-2.840396243,0.004533878,0.221568847,-1.342641633,0.001279123,0.01412543,-0.40109063,0.66159962,1,-0.842548632,0.03925436,0.118657766
1_1897_MED4_genome,2,MED4,,Alternative locus ID,-1.203194421,0.010918689,0.06147188,-1.15288165,0.391319073,0.996786786,-1.410294091,0.005105997,0.025150308,-0.436797599,0.726029295,1,-0.935061394,0.058208446,0.14118488
1_1898_MED4_genome,2,MED4,cobA,Belongs to the precorrin methyltransferase family,-0.103983763,0.596634667,0.697685002,-0.254425867,0.671691371,0.996786786,-0.356080391,0.093473118,0.166107179,-0.24327053,0.500329086,1,0.022618826,0.919823155,0.941385338
1_1899_MED4_genome,2,MED4,,Multidrug efflux transporter,-0.706666351,0.027928111,0.092350806,-0.366877411,0.718602372,0.996786786,-1.198388768,0.000806132,0.012333082,-0.558404611,0.387412446,1,-0.861401742,0.018460327,0.083440679
1_19_MED4_genome,2,MED4,rsgA,"One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Helps release RbfA from mature subunits. May play a role in the assembly of ribosomal proteins into the subunit. Circularly permuted GTPase that catalyzes slow GTP hydrolysis, GTPase activity is stimulated by the 30S ribosomal subunit",-1.309666428,0.006993541,0.055381419,-0.402682691,0.718086614,0.996786786,-1.33724708,0.005184981,0.025409054,-0.671297433,0.38423569,1,-1.408960047,0.014823221,0.079497743
1_190_MED4_genome,2,MED4,trpG,"amidotransferase component Para-aminobenzoate synthase, amidotransferase component",-0.050183648,0.836366757,0.886188935,0.036119109,0.950628428,0.996786786,-0.057982067,0.777416145,0.840414415,0.068620203,0.862144038,1,-0.188312882,0.49574528,0.60098203
1_1900_MED4_genome,2,MED4,ppk,Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP),-0.821563276,0.010813713,0.06147188,-0.85123044,0.356940734,0.996786786,-1.104967754,0.000666137,0.011739899,-0.449802928,0.425860509,1,-0.772269805,0.019998193,0.086719026
1_1901_MED4_genome,2,MED4,,Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released,0.575750676,0.043954253,0.123806627,0.633155409,0.381563162,0.996786786,1.000398476,0.006254729,0.027888541,0.153593447,0.730526948,1,0.631128918,0.036839014,0.114918655
1_1902_MED4_genome,2,MED4,sec59,Alternative locus ID,-0.206393808,0.292249371,0.420532616,0.282377174,0.616894302,0.996786786,0.084957729,0.623758201,0.72357458,-0.260184054,0.556109239,1,0.077966894,0.726830467,0.793769942
1_1903_MED4_genome,2,MED4,aroG,Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D- arabino-heptulosonate-7-phosphate (DAHP),-0.048217315,0.837691084,0.886845012,0.142860837,0.795222013,0.996786786,0.087117365,0.667121128,0.755624815,-0.187329202,0.601652452,1,0.243019438,0.324046028,0.442739986
1_1904_MED4_genome,2,MED4,acnB,Belongs to the aconitase IPM isomerase family,0.341508771,0.116767401,0.223981518,0.044105182,0.934429641,0.996786786,0.237734316,0.279184474,0.385559579,-0.07306308,0.858561024,1,0.333479674,0.203803682,0.317009615
1_1905_MED4_genome,2,MED4,eriC,chloride channel,-0.237610744,0.389008967,0.516081647,-0.407176181,0.548086733,0.996786786,-0.403636545,0.298870102,0.406032155,-0.466948803,0.388283533,1,-0.058495175,0.844673277,0.885535034
1_1906_MED4_genome,2,MED4,purU,Catalyzes the hydrolysis of 10-formyltetrahydrofolate (formyl-FH4) to formate and tetrahydrofolate (FH4),-0.2643584,0.342921597,0.469196857,0.085933865,0.910123668,0.996786786,-0.195244738,0.379437927,0.491242438,-0.00102537,0.998205647,1,-0.498111047,0.123651713,0.225151603
1_1907_MED4_genome,2,MED4,,D-amino acid,-0.787828575,0.032263824,0.099325011,0.048620293,0.956732326,0.996786786,-0.739055038,0.003662284,0.021383734,-0.185511538,0.707661054,1,-0.262194886,0.269123039,0.387545246
1_1908_MED4_genome,2,MED4,dnaK2,Heat shock 70 kDa protein,1.731855289,0.000498123,0.038088488,1.055214946,0.273451244,0.996786786,1.08277204,0.006354756,0.028013787,0.134404796,0.858726093,1,1.217711813,0.009678108,0.072718803
1_1909_MED4_genome,2,MED4,aroE,"Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)",-0.041028299,0.902719801,0.935847133,0.180933077,0.74264473,0.996786786,-0.007634161,0.97852417,0.987779785,0.244444221,0.602141757,1,-0.419932661,0.269870513,0.388330529
1_191_MED4_genome,2,MED4,,of the beta-lactamase fold,-0.989046391,0.002620376,0.042373073,-0.802186828,0.384022594,0.996786786,-1.081569393,0.001155068,0.01338241,-0.490731294,0.398053953,1,-0.794041089,0.017224375,0.08186145
1_1910_MED4_genome,2,MED4,rps6,Binds together with S18 to 16S ribosomal RNA,1.020489588,0.045108811,0.12566777,0.857767795,0.221728226,0.996786786,0.98929993,0.041624945,0.092015557,0.144332196,0.821941367,1,1.487288841,0.018286883,0.083047523
1_1911_MED4_genome,2,MED4,argG,Belongs to the argininosuccinate synthase family. Type 1 subfamily,0.221012981,0.251382614,0.378749806,0.158695221,0.767128295,0.996786786,0.308954324,0.110944092,0.188105562,-0.161835655,0.634463552,1,0.113527583,0.587417592,0.68100736
1_1912_MED4_genome,2,MED4,,,0.727491248,0.005101427,0.05104084,0.866467813,0.164033259,0.996786786,0.914827837,0.001293428,0.01412543,0.222761053,0.599799869,1,0.71402887,0.014690457,0.079497743
1_1913_MED4_genome,2,MED4,,Alternative locus ID,0.881743452,0.011341052,0.061542828,0.451814422,0.557712627,0.996786786,0.92445445,0.006001159,0.027011827,-0.283080167,0.657225038,1,1.291595242,0.004057232,0.063155968
1_1914_MED4_genome,2,MED4,mraY,First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan,-0.916006326,0.103619433,0.207788459,-1.06667291,0.344916358,0.996786786,-1.20468312,0.014182366,0.043846081,-0.405367668,0.661119298,1,-0.708987271,0.19384393,0.305917978
1_1915_MED4_genome,2,MED4,,None,0.667239963,0.007149495,0.055381419,0.608287012,0.286318044,0.996786786,0.618402519,0.009805431,0.035011586,0.607164225,0.102345686,1,0.469187483,0.053324512,0.135318874
1_1916_MED4_genome,2,MED4,sps,Sucrose phosphate synthase,-0.083463639,0.665612562,0.758387741,-0.328146548,0.54875973,0.996786786,0.074225879,0.724067464,0.799846808,-0.055145625,0.870353699,1,0.18098227,0.409995482,0.523671091
1_1917_MED4_genome,2,MED4,uvrA,"The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate",-0.873207161,0.008509693,0.057235675,-1.037364742,0.262139556,0.996786786,-0.967458487,0.001763785,0.015845051,-0.504946327,0.391274962,1,-0.927228546,0.012083034,0.073729387
